Day,unit,timestamp,sensor,genotype,g_alias,treatment,3D Leaf Area mm²,Canopy Light Penetration Depth mm,Convex Hull Area mm²,Convex Hull Area Coverage %,Convex Hull Aspect Ratio %,Convex Hull Circumference mm,Convex Hull Maximum Width mm,Digital Biomass mm³,GLI Average ,GLI [-1:-0.2] %,GLI [-0.2:0] %,GLI [0:0.15] %,GLI [0.15:0.3] %,GLI [0.3:0.6] %,GLI [0.6:1] %,Hue Average °,Hue [0:25] %,Hue [25:50] %,Hue [50:75] %,Hue [75:100] %,Hue [100:125] %,Hue [125:360] %,Lightness Average %,Lightness [0:25] %,Lightness [0:0] %,Lightness [25:50] %,Lightness [50:75] %,Lightness [75:100] %,Lightness [100:100] %,NDVI Average ,NDVI [-1:0] %,NDVI [0:0.15] %,NDVI [0.15:0.3] %,NDVI [0.3:0.45] %,NDVI [0.45:0.6] %,NDVI [0.6:1] %,NPCI Average ,NPCI [-1:-0.2] %,NPCI [-0.2:0] %,NPCI [0:0.2] %,NPCI [0.2:0.4] %,NPCI [0.4:0.6] %,NPCI [0.6:1] %,Plant Height Averaged mm,Plant Height Max mm,Projected Leaf Area mm²,PSRI Average ,PSRI [-4:-0.8] %,PSRI [-0.8:-0.4] %,PSRI [-0.4:-0.2] %,PSRI [-0.2:0] %,PSRI [0:0.2] %,PSRI [0.2:4] %,Saturation Average %,Saturation [0:0] %,Saturation [0:25] %,Saturation [25:50] %,Saturation [50:75] %,Saturation [75:100] %,Saturation [100:100] %,Surface Angle Average °,Voxel Volume Total mm³
26,89:01:02,11/11/2024 10:43,A,Col-0,col0,KS2.6,917.161,12.6959,2275.02,34.9702,89.4487,180.109,62.3654,16965,0.368599,0,0,0.183688,16.2381,83.5415,0.0367377,107.553,0,0,0.0367377,10.2866,89.0154,0.661278,8.26363,100,0,0,0,0,0,0.648732,0,0,0,1.46951,16.7157,81.8148,0.148466,0,2.64511,70.4996,25.2755,1.54298,0.0367377,18.4973,18.913,795.579,0.0513006,0,0,0,2.64511,97.0977,0.257164,43.5565,0,1.32256,72.5937,25.9368,0.146951,0,60.164,2722
19,89:02:01,04/11/2024 14:26,A,Col-0,col0,KS2.7,220.674,4.61677,626.391,30.8627,84.4659,96.8169,34.4726,3426.91,0.372889,0,0,0,7.52212,92.4779,0,102.253,0,0,0,31.4159,68.4366,0.147493,7.93755,100,0,0,0,0,0,0.598937,0,0,0,2.80236,40.413,56.7847,0.214026,0,0.442478,43.6578,55.3097,0.589971,0,15.5293,15.5998,193.321,0.0862725,0,0,0,0.442478,99.5575,0,47.1301,0,1.17994,60.0295,38.7906,0,0,61.1679,678
21,89:02:01,06/11/2024 14:46,A,Col-0,col0,KS2.7,429.634,5.81706,1990.61,18.3652,59.0097,175.905,66.9988,6285.86,0.354253,0.232739,3.64624,0.310318,8.61133,87.1994,0,102.639,0.930954,0,0,23.2739,72.7696,3.0256,8.51382,99.6121,0,0.387898,0,0,0,0.59257,0,0,0,6.67184,39.488,53.8402,0.192173,0,2.01707,50.8922,45.6168,1.47401,0,14.6307,14.8582,365.579,0.0774243,0,0,0,2.01707,97.7502,0.232739,45.327,0,4.26687,62.2964,33.4368,0,0,58.3099,1289
23,89:02:01,08/11/2024 11:17,A,Col-0,col0,KS2.7,759.029,6.28963,1700.27,39.3071,77.1679,158.429,59.2422,11384.7,0.365745,0,0,0.0914077,12.8885,87.0201,0,102.209,0,0,0.0457038,33.1353,66.6362,0.182815,8.70242,100,0,0,0,0,0,0.593621,0,0,0,2.92505,46.0695,51.0055,0.209955,0,0.457038,47.7148,50.0457,1.78245,0,14.9991,15.1784,668.325,0.0851522,0,0,0,0.457038,99.0859,0.457038,46.2556,0,0.914077,63.8483,35.192,0.0457038,0,61.7044,2188
26,89:02:01,11/11/2024 10:43,A,Col-0,col0,KS2.7,1127.95,15.5433,2513.19,38.8756,67.8049,196.778,70.9245,27752.9,0.354854,0,0.186799,0.404732,16.0336,83.3748,0,105.383,0.124533,0.0933997,0.0933997,15.1308,84.3711,0.186799,8.31658,100,0,0,0,0,0,0.635381,0,0,0,1.3076,20.8281,77.8643,0.160034,0,0.965131,68.5554,30.1681,0.311332,0,24.6047,25.2,977.016,0.0592847,0,0,0,0.965131,98.9103,0.124533,42.8828,0,1.05853,78.5492,20.3923,0,0,60.02,3212
19,89:02:02,04/11/2024 14:26,A,Col-0,col0,KS3.1,195.562,6.20824,436.281,38.7823,78.3935,80.6913,27.7431,2099.87,0.353067,0,0,0.333333,15.5,84.1667,0,103.933,0,0,0.333333,25.8333,73.3333,0.5,8.80458,100,0,0,0,0,0,0.574472,0,0,0,6.16667,54.5,39.3333,0.177087,0,1.5,58.6667,39.1667,0.666667,0,10.7376,10.7998,169.2,0.0779832,0,0,0,1.5,98.1667,0.333333,43.5629,0,0.666667,75.6667,23.6667,0,0,59.9043,600
21,89:02:02,06/11/2024 14:46,A,Col-0,col0,KS3.1,391.365,6.93615,895.672,37.7612,70.3705,115.821,43.0163,4359.2,0.371071,0,0,0.0870322,9.22541,90.6876,0,103.191,0,0,0,30.2002,69.2776,0.522193,8.77172,100,0,0,0,0,0,0.590355,0,0,0,3.56832,49.2602,47.1715,0.203656,0,1.13142,47.1715,49.4343,2.26284,0,11.1385,11.3994,338.216,0.0832279,0,0,0,1.13142,97.9983,0.870322,46.4934,0,0.348129,65.0131,34.6388,0,0,59.7913,1149
23,89:02:02,08/11/2024 11:17,A,Col-0,col0,KS3.1,734.309,5.93028,1455.84,43.0008,76.5892,146.691,52.4511,7791.11,0.365273,0,0,0.0496278,11.4144,88.536,0,102.504,0,0,0.0496278,32.9529,66.7494,0.248139,9.06158,100,0,0,0,0,0,0.586444,0,0,0,2.08437,56.4268,41.4888,0.207806,0,0.645161,48.2878,48.0397,3.0273,0,10.6101,10.7991,626.025,0.0864789,0,0,0.0496278,0.595533,99.1067,0.248139,46.1392,0,0.545906,66.0546,33.3995,0,0,58.4899,2015
26,89:02:02,11/11/2024 10:43,A,Col-0,col0,KS3.1,1063.72,12.6897,2556.22,35.5736,80.6815,194.649,65.8635,19129.3,0.355581,0,0.474415,0.74551,14.5713,84.2087,0,103.639,0.10166,0.440529,0.576076,22.4331,76.2115,0.237208,8.62944,99.9322,0,0.0338868,0.0338868,0,0,0.617411,0,0,0,2.67706,28.8716,68.4514,0.178712,0,0.609963,62.0129,35.615,1.76211,0,17.9835,18.1037,909.34,0.0699263,0,0,0,0.609963,98.5429,0.84717,43.9323,0,1.32159,75.1948,23.4497,0.0338868,0,58.7466,2951
19,90:01:01,04/11/2024 14:29,A,Col-0,col0,KS3.2,114.907,5.02205,304.742,33.4906,66.8393,69.479,24.4311,1017.21,0.361279,0,0.257069,0.514139,12.3393,86.8895,0,102.576,0.257069,0,0.257069,27.7635,71.7224,0,8.27892,100,0,0,0,0,0,0.568383,0,0,0,9.76864,50.1285,40.1028,0.197405,0,0.514139,51.928,46.7866,0.771208,0,8.85241,9.00064,102.06,0.0880464,0,0,0,0.514139,98.9717,0.514139,45.2646,0,1.28535,69.1517,29.563,0,0,62.6464,389
21,90:01:01,06/11/2024 14:49,A,Col-0,col0,KS3.2,274.716,4.09834,609.656,39.9469,84.4298,94.649,33.9093,2505.39,0.364345,0,0,0.240964,10,89.759,0,101.336,0,0,0,41.9277,58.0723,0,8.85945,100,0,0,0,0,0,0.568743,0,0,0,4.45783,66.6265,28.9157,0.219151,0,0.120482,43.7349,53.7349,2.40964,0,9.11992,9.26506,243.539,0.0964353,0,0,0,0.120482,99.5181,0.361446,46.5987,0,0.60241,66.3855,33.012,0,0,62.4378,830
23,90:01:01,08/11/2024 11:22,A,Col-0,col0,KS3.2,410.576,6.74973,1085.38,33.0017,71.6612,125.251,45.1278,5030.77,0.381719,0,0,0.242718,7.11974,92.6375,0,102.746,0,0.0809061,0.161812,27.0227,72.7346,0,8.11529,100,0,0,0,0,0,0.603946,0,0,0,1.21359,39.0777,59.7087,0.212888,0,0,44.7411,53.8835,1.3754,0,12.253,12.974,358.195,0.0842106,0,0,0,0,100,0,47.8398,0,0.161812,59.6278,40.2104,0,0,60.7418,1236
26,90:01:01,11/11/2024 10:44,A,Col-0,col0,KS3.2,452.469,11.4458,1484.1,26.549,69.0468,148.488,54,8142.21,0.36328,0,0.772472,0.772472,14.6067,83.8483,0,102.863,0.632023,0.491573,0.351124,22.4719,75.8427,0.210674,8.2678,100,0,0,0,0,0,0.621954,0,0,0,6.67135,19.8034,73.5253,0.192476,0,0.351124,54.7753,43.75,1.1236,0,17.995,18.6007,394.014,0.0746184,0,0,0,0.351124,97.8933,1.75562,45.3993,0,1.96629,66.3624,31.6713,0,0,60.5534,1424
19,90:01:02,04/11/2024 14:29,A,Col-0,col0,KS3.3,30.9433,2.7125,49.6875,50.7168,41.8308,30.6225,13.3222,350.484,0.269948,0,0,7.54717,59.434,33.0189,0,101.442,0,0,4.71698,26.4151,67.9245,0.943396,8.247,100,0,0,0,0,0,0.542359,0,0,0,13.2075,65.0943,21.6981,0.138319,0,5.66038,69.8113,24.5283,0,0,11.3266,11.4006,25.1999,0.0690671,0,0,0,5.66038,94.3396,0,33.9012,0,12.2642,82.0755,5.66038,0,0,54.5261,106
21,90:01:02,06/11/2024 14:49,A,Col-0,col0,KS3.3,115.101,2.6708,256.859,39.944,67.2755,63.3175,22.2971,1344.8,0.31983,0,0,1.55844,32.987,65.4545,0,104.022,0.25974,0,1.03896,26.4935,71.4286,0.779221,8.82597,100,0,0,0,0,0,0.559472,0,0,0,9.09091,61.039,29.8701,0.148477,0,2.33766,71.4286,26.2338,0,0,11.6836,12.0026,102.6,0.0700566,0,0,0,2.33766,97.4026,0.25974,39.0645,0,5.71429,87.013,7.27273,0,0,63.0478,385
23,90:01:02,08/11/2024 11:22,A,Col-0,col0,KS3.3,256.063,4.12605,578.516,38.8924,73.7057,90.6565,33.4712,3081.54,0.327263,0,0.125945,1.38539,29.0932,69.3955,0,104.087,0.125945,0.251889,0.881612,25.6927,71.0327,2.01511,9.22055,100,0,0,0,0,0,0.563312,0,0,0,6.67506,63.3501,29.9748,0.157419,0,3.4005,64.3577,31.738,0.503778,0,12.0343,12.599,224.999,0.0724772,0,0,0,3.4005,96.2217,0.377834,40.3393,0,3.4005,81.738,14.8615,0,0,61.4838,794
26,90:01:02,11/11/2024 10:44,A,Col-0,col0,KS3.3,520.949,6.27959,1343.88,33.7121,84.6342,140.167,48.4851,7499.35,0.345119,0,0,0.260417,24.8698,74.8698,0,108.2,0,0,0,12.8906,85.2865,1.82292,8.6963,100,0,0,0,0,0,0.621881,0,0,0,1.30208,28.2552,70.4427,0.130414,0,6.11979,70.1823,22.9818,0.716146,0,14.3956,14.4007,453.052,0.0500913,0,0,0,6.11979,93.3594,0.520833,40.6606,0,2.66927,79.1667,18.1641,0,0,60.4208,1536
19,90:02:01,04/11/2024 14:29,A,Col-0,col0,KS3.4,18.4514,4.8,422.094,3.83803,28.1585,101.405,45.6355,265.73,0.119391,5.45455,40,0,11.8182,42.7273,0,81.4761,3.63636,0.909091,0,18.1818,36.3636,40.9091,11.3091,97.2727,0,2.72727,0,0,0,0.461644,0,0,0,50.9091,44.5455,4.54545,0.0918702,0,26.3636,48.1818,25.4545,0,0,14.4016,14.4006,16.2001,0.0421481,0,0,0.909091,25.4545,73.6364,0,31.2941,0,41.8182,52.7273,5.45455,0,0,61.3996,110
21,90:02:01,06/11/2024 14:49,A,Col-0,col0,KS3.4,51.2715,4.20328,112.297,41.1945,44.9047,44.0286,18.629,769.255,0.362926,0,0.537634,0,8.60215,90.8602,0,102.562,0.537634,0,0,30.1075,69.3548,0,8.34409,100,0,0,0,0,0,0.573895,0,0,0,8.06452,51.0753,40.8602,0.195031,0,0.537634,59.6774,38.172,1.6129,0,15.0036,15.0026,46.2601,0.0872109,0,0,0,0.537634,98.9247,0.537634,45.449,0,0.537634,76.8817,22.5806,0,0,64.4557,186
23,90:02:01,08/11/2024 11:22,A,Col-0,col0,KS3.4,139.091,6.05664,371.891,33.6388,92.3265,73.1177,25.3779,2216.48,0.338294,0,0.211416,3.17125,19.4503,77.167,0,104.859,0,0.211416,0.634249,23.0444,73.3615,2.74841,8.9433,100,0,0,0,0,0,0.56833,0,0,0,8.45666,53.0655,38.4778,0.16063,0.211416,4.43975,61.0994,33.8266,0.422833,0,15.9355,16.199,125.1,0.0705897,0,0,0.211416,4.43975,95.3488,0,41.5848,0,5.70825,75.2643,19.0275,0,0,64.0805,473
26,90:02:01,11/11/2024 10:44,A,Col-0,col0,KS3.4,341.674,9.85754,877.484,35.0571,72.5329,115.6,40.9585,6340.97,0.333206,0,0,0.562852,31.2383,68.1989,0,104.975,0,0,0.0938086,19.7936,78.8931,1.21951,9.33771,100,0,0,0,0,0,0.579728,0,0,0,7.03565,48.4053,44.5591,0.155321,0,2.25141,66.9794,30.5816,0.187617,0,18.5585,19.0138,307.621,0.0663051,0,0,0,2.25141,97.561,0.187617,40.5923,0,5.06567,76.8293,18.1051,0,0,64.2011,1066
19,90:02:02,04/11/2024 14:29,A,Col-0,col0,KS3.5,110.61,7.59284,244.438,37.5555,68.4074,63.9812,23.0512,1969.24,0.366691,0,0,0.571429,13.7143,85.7143,0,102.953,0,0,0.857143,32.2857,66.5714,0.285714,8.53182,100,0,0,0,0,0,0.585657,0,0,0,3.14286,52.8571,44,0.202162,0,1.71429,47.4286,47.1429,3.71429,0,17.8034,18.0006,91.7998,0.0842033,0,0,0,1.71429,97.7143,0.571429,46.0048,0,0.857143,64,35.1429,0,0,56.0918,350
21,90:02:02,06/11/2024 14:49,A,Col-0,col0,KS3.5,305.403,7.54596,635.219,42.3349,81.61,98.1042,33.9835,5203.62,0.358988,0,0.108578,0.325733,14.2237,85.342,0,102.499,0.108578,0,0.217155,36.5907,61.8893,1.19435,9.31014,100,0,0,0,0,0,0.568228,0,0,0,5.64604,61.6721,32.6819,0.203384,0.108578,1.9544,46.3626,48.8599,2.71444,0,17.0386,17.4026,268.919,0.0883591,0,0,0.217155,1.84582,97.177,0.760043,45.5028,0,0.434311,66.9924,32.5733,0,0,61.707,921
23,90:02:02,08/11/2024 11:22,A,Col-0,col0,KS3.5,544.403,6.71536,1100.53,43.7998,85.6739,126.665,44.5982,8452.56,0.347495,0,0,0.684932,20.3611,78.9539,0,103.303,0,0.249066,0.124533,29.4521,69.2403,0.933998,9.55375,100,0,0,0,0,0,0.569094,0,0,0,6.78705,58.1569,35.056,0.183516,0.124533,1.6812,57.2229,39.5392,1.43213,0,15.5263,16.799,482.03,0.0802119,0,0,0.124533,1.6812,97.8829,0.311332,43.3807,0,1.74346,72.4782,25.7783,0,0,62.3057,1606
26,90:02:02,11/11/2024 10:44,A,Col-0,col0,KS3.5,985.836,9.48072,2500.02,34.674,82.9847,189.744,65.0799,18188.5,0.357259,0,0.353232,0.211939,18.9332,80.5016,0,104.738,0.317909,0.141293,0.176616,18.6507,79.9717,0.741787,8.95316,100,0,0,0,0,0,0.607166,0,0,0,3.07312,35.1466,61.7803,0.173663,0,1.80148,61.533,34.5814,2.08407,0,18.4498,19.1257,866.855,0.068059,0,0,0.0353232,1.76616,97.5274,0.671141,43.8459,0,1.37761,72.7305,25.8213,0.0706464,0,61.5615,2831
19,91:01:01,04/11/2024 14:32,A,Col-0,col0,KS3.6,46.732,1.85167,118.797,36.0615,54.6296,45.5331,18,355.764,0.375373,0,0,0,6.21118,93.7888,0,103.322,0,0,0,25.4658,74.5342,0,8.64116,100,0,0,0,0,0,0.564141,0,0,0,3.72671,67.7019,28.5714,0.203097,0,1.24224,47.205,49.0683,2.48447,0,7.61285,7.79935,42.84,0.0926558,0,0,0,1.24224,97.5155,1.24224,46.8645,0,0,63.354,36.646,0,0,66.4499,161
21,91:01:01,06/11/2024 14:52,A,Col-0,col0,KS3.6,138.703,5.09598,296.641,41.2014,59.4524,68.769,25.9669,1323.85,0.356116,0,0,0.684932,14.3836,84.9315,0,102.185,0,0,0.22831,37.8995,61.8721,0,8.8544,100,0,0,0,0,0,0.563449,0,0,0,6.16438,66.21,27.6256,0.203152,0,0.22831,52.2831,44.0639,3.42466,0,9.54452,9.57416,122.22,0.0902345,0,0,0,0.22831,98.8584,0.913242,45.0363,0,1.14155,68.2648,30.5936,0,0,61.7821,438
23,91:01:01,08/11/2024 11:25,A,Col-0,col0,KS3.6,277.427,7.3043,612.898,39.7064,60.5526,101.161,37.4219,3207,0.352563,0,0,0.236128,16.5289,83.2349,0,103.546,0,0,0,25.1476,74.8524,0,8.78625,100,0,0,0,0,0,0.579449,0,0,0,2.83353,58.7957,38.3707,0.18072,0,0.708383,61.5112,37.3081,0.472255,0,11.5598,11.9242,243.36,0.0787042,0,0,0,0.708383,99.0555,0.236128,43.6237,0,0.826446,77.0956,22.0779,0,0,61.3059,847
26,91:01:01,11/11/2024 10:46,A,Col-0,col0,KS3.6,407.341,19.4083,1169.29,30.1257,55.803,135.633,53.7762,9958.86,0.380266,0,0,0.154202,7.7101,92.1357,0,105.412,0,0,0.154202,14.0324,85.3508,0.462606,8.09156,100,0,0,0,0,0,0.638895,0,0,0,1.00231,14.7263,84.2714,0.17708,0,1.23362,62.4518,35.6207,0.693909,0,24.4485,24.5997,352.257,0.0642342,0,0,0,1.23362,98.6122,0.154202,46.0218,0,1.15652,67.8489,30.9946,0,0,59.8565,1297
19,91:01:02,04/11/2024 14:32,A,Col-0,col0,KS3.7,87.8074,2.84553,192.422,39.5693,72.3015,53.4874,19.0683,842.982,0.296201,0,0,0,54.007,45.993,0,105.366,0,0,0,21.2544,77.7003,1.0453,8.84281,100,0,0,0,0,0,0.568923,0,0,0,4.18118,62.7178,33.101,0.125837,0,4.52962,77.0035,18.4669,0,0,9.60035,9.59935,76.14,0.0582507,0,0,0,4.52962,95.1219,0.348432,35.7424,0,5.22648,90.9408,3.83275,0,0,60.1254,287
21,91:01:02,06/11/2024 14:52,A,Col-0,col0,KS3.7,119.843,4.25928,407.523,25.5298,82.3168,77.4864,27.3247,1440.28,0.361982,0,0,0,18.7192,81.2808,0,105.928,0,0,0,19.2118,79.5566,1.23153,8.16894,100,0,0,0,0,0,0.609289,0,0,0,2.21675,37.4384,60.3448,0.167046,0,3.44828,56.8966,37.4384,2.21675,0,12.018,12.1504,104.04,0.0646314,0,0,0,3.44828,96.5517,0,43.9365,0,1.23153,69.9507,28.8177,0,0,60.2421,406
23,91:01:02,08/11/2024 11:25,A,Col-0,col0,KS3.7,388.167,5.94846,841.859,39.79,86.1717,111.032,40.052,4611.53,0.353168,0,0,0.95986,19.0227,80.0174,0,103.035,0,0.17452,0.4363,30.7155,67.9756,0.69808,9.0028,100,0,0,0,0,0,0.58116,0,0,0,7.4171,46.3351,46.2478,0.19541,0.17452,1.65794,52.2688,42.9319,2.87958,0.08726,11.8803,11.9992,334.976,0.0811354,0,0,0.17452,1.65794,97.3822,0.78534,44.4647,0,1.57068,67.8883,30.4538,0.08726,0,59.6518,1146
26,91:01:02,11/11/2024 10:46,A,Col-0,col0,KS3.7,687.145,15.4075,1580.03,36.8186,79.2718,152.19,55.1543,16015.3,0.377017,0.2,0.3,0.4,10.9,88.2,0,105.651,0,0,0.15,17.4,81.2,1.25,8.18509,100,0,0,0,0,0,0.63724,0,0,0,1.25,19.75,79,0.180712,0.55,1.8,56.35,38.85,2.45,0,23.307,23.9997,581.746,0.0623086,0,0,0.5,1.85,97.65,0,46.1674,0,1.35,62.75,35.85,0.05,0,57.8465,2000
19,91:02:01,04/11/2024 14:32,A,Col-0,col0,BPC1,142.751,5.47523,1154.69,11.0679,73.5245,137.843,48.03,2408.19,0.267822,3.45423,14.1623,0.345423,9.32642,72.7116,0,103.271,0.690846,0.172712,0.172712,12.4352,69.6028,16.9257,9.42424,97.7548,0,2.24525,0,0,0,0.56715,0,0,0,17.2712,32.1244,50.6045,0.131053,0,11.9171,60.6218,27.1157,0.345423,0,16.8699,17.3994,127.8,0.0512507,0,0,0.518135,11.399,87.7375,0.345423,39.3928,0,14.8532,68.5665,16.5803,0,0,63.5419,579
21,91:02:01,06/11/2024 14:52,A,Col-0,col0,BPC1,292.18,7.18369,717.672,36.7942,64.6748,103.428,37.9947,5058.32,0.376641,0,0,0.326797,7.7342,91.939,0,105.072,0,0,0,15.9041,83.7691,0.326797,8.12856,100,0,0,0,0,0,0.623513,0,0,0,1.63399,25.5991,72.7669,0.181216,0,0.762527,60.8932,37.2549,1.08932,0,17.3123,17.3561,264.062,0.0680244,0,0,0,0.762527,99.0196,0.217865,45.8543,0,0.762527,67.8649,31.3725,0,0,64.6555,918
23,91:02:01,08/11/2024 11:25,A,Col-0,col0,BPC1,376.441,5.92495,1327.84,25.4713,58.8424,146.563,56.9083,6325.84,0.368116,0,0,0.0841043,12.5315,87.3844,0,105.563,0,0,0,14.2977,85.3659,0.336417,7.83288,100,0,0,0,0,0,0.633197,0,0,0,1.76619,18.3347,79.8991,0.16667,0,1.68209,66.1901,31.5391,0.58873,0,16.8043,16.902,338.219,0.0623243,0,0,0,1.68209,98.1497,0.168209,44.4181,0,0.841043,75.8621,23.2969,0,0,63.9564,1189
26,91:02:01,11/11/2024 10:46,A,Col-0,col0,BPC1,660.92,21.5509,1922.03,30.8108,53.718,177.316,70.4329,21672.5,0.355822,0.0470367,0.0470367,1.26999,15.334,83.302,0,107.47,0,0.0940734,0.517404,9.97178,88.3349,1.08184,7.88209,100,0,0,0,0,0,0.652833,0,0,0,1.22295,12.4647,86.3123,0.135907,0.0470367,2.77516,76.952,20.0847,0.14111,0,32.7915,33.5997,592.193,0.0480354,0,0,0,2.8222,96.9426,0.235183,41.9013,0,2.63405,80.2916,17.0743,0,0,63.6393,2126
19,91:02:02,04/11/2024 14:32,A,Col-0,col0,BPC2,156.308,4.7686,1047.25,13.2003,32.346,143.314,61.9396,2231.11,0.31365,0.754717,7.92453,0,11.6981,79.6226,0,104.887,0.188679,0,0,19.8113,70.9434,9.0566,9.26818,97.9245,0,2.07547,0,0,0,0.562483,0,0,0,10.1887,53.5849,36.2264,0.155424,1.32075,6.79245,57.3585,34.1509,0.377358,0,14.2738,14.3994,138.24,0.0628852,0,0,2.26415,5.84906,91.8868,0,41.94,0,7.92453,72.0755,20,0,0,62.1781,530
21,91:02:02,06/11/2024 14:52,A,Col-0,col0,BPC2,304.831,4.7261,629.062,42.4917,75.8255,95.5205,33.8615,4060.59,0.353728,0,0,0.326087,19.3478,80.3261,0,103.864,0,0,0,28.3696,70.9783,0.652174,9.03313,100,0,0,0,0,0,0.574934,0,0,0,4.56522,57.5,37.9348,0.182199,0,1.52174,57.7174,39.5652,1.19565,0,13.3208,13.8004,267.299,0.0778176,0,0,0,1.52174,98.4783,0,43.8319,0,1.52174,70.3261,28.1522,0,0,61.2671,920
23,91:02:02,08/11/2024 11:25,A,Col-0,col0,BPC2,505.103,6.73958,1081.09,41.4573,75.0176,127.727,45.6355,7854.33,0.352776,0,0,0.0672043,20.9677,78.9651,0,106.064,0,0,0.134409,14.3817,84.7446,0.739247,8.76987,100,0,0,0,0,0,0.605428,0,0,0,2.41935,37.9032,59.6774,0.15504,0,1.68011,68.75,28.629,0.94086,0,15.55,15.5936,448.192,0.0615073,0,0,0,1.68011,98.2527,0.0672043,42.4001,0,0.94086,77.0161,22.043,0,0,62.5406,1488
26,91:02:02,11/11/2024 10:46,A,Col-0,col0,BPC2,684.869,11.3146,1999.78,29.9098,65.9078,179.222,63.6622,14136.1,0.349765,0,0,0.531401,21.0145,78.4541,0,109.381,0,0.0483092,0.0966184,5.74879,92.8019,1.30435,8.15884,100,0,0,0,0,0,0.654049,0,0,0,1.01449,15.7005,83.285,0.111615,0,5.12077,82.6087,12.1739,0.0966184,0,20.6406,21.4497,598.131,0.039796,0,0,0,5.12077,94.8792,0,40.1651,0,2.17391,87.0048,10.8213,0,0,60.8511,2070
19,92:01:01,04/11/2024 14:34,A,Col-0,col0,BPC3,201.796,3.26141,519.297,36.1875,64.7228,88.4624,34.1315,2933.95,0.338259,0,0,0.149477,26.009,73.8416,0,105.411,0,0.149477,0.149477,18.3857,80.867,0.44843,8.58768,100,0,0,0,0,0,0.598298,0,0,0,2.69058,44.843,52.4664,0.14784,0,1.79372,72.4963,25.4111,0.298954,0,14.5392,14.9991,187.92,0.0623252,0,0,0,1.79372,97.9073,0.298954,40.7432,0,2.09268,83.707,14.2003,0,0,68.6278,669
21,92:01:01,06/11/2024 14:54,A,Col-0,col0,BPC3,333.288,5.88274,989.102,31.0461,74.4444,122.037,43.6807,5715.86,0.351132,0,0,0.189394,18.6553,81.1553,0,107.613,0,0,0.094697,6.72348,92.9924,0.189394,8.22755,100,0,0,0,0,0,0.634715,0,0,0,1.32576,19.1288,79.5455,0.132491,0,1.98864,79.4508,18.5606,0,0,17.1499,17.3991,307.077,0.0499342,0,0,0,1.98864,98.0114,0,41.1717,0,1.13636,83.9015,14.9621,0,0,67.1259,1056
23,92:01:01,08/11/2024 11:28,A,Col-0,col0,BPC3,584.596,4.8816,1604.7,32.8766,86.3133,151.703,50.94,9722.61,0.361497,0,0,0.113122,18.6086,81.2783,0,106.949,0,0,0.0565611,9.33258,89.9887,0.622172,8.17963,100,0,0,0,0,0,0.640375,0,0,0,2.14932,17.8167,80.0339,0.149682,0,2.60181,69.7398,27.0362,0.622172,0,16.6313,16.9313,527.569,0.0532083,0,0,0,2.60181,97.3416,0.0565611,42.9443,0,2.0362,74.491,23.4163,0.0565611,0,64.4836,1768
26,92:01:01,11/11/2024 10:48,A,Col-0,col0,BPC3,694.861,8.99072,2559.59,24.6761,88.4769,189.86,66.321,14923.6,0.335494,0.441501,0.0883002,1.0596,26.3135,72.0971,0,108.317,0.0441501,0.353201,0.220751,9.49227,88.3885,1.5011,8.01357,100,0,0,0,0,0,0.656852,0,0,0,1.2362,15.6733,83.0905,0.115763,0,5.20971,80.9272,12.9801,0.883002,0,21.4771,21.5991,631.605,0.0414108,0,0,0,5.20971,94.3488,0.441501,39.258,0,4.32671,85.7395,9.93377,0,0,65.3651,2265
19,92:01:02,04/11/2024 14:34,A,Col-0,col0,BPC4,75.8805,4.99194,176.219,35.2403,69.0614,53.0427,19.2094,756.059,0.361087,0,0,1.22449,12.6531,86.1225,0,102.617,0,0,0.408163,29.7959,69.7959,0,8.20826,100,0,0,0,0,0,0.578822,0,0,0,3.67347,59.1837,37.1429,0.19425,0,0.816327,51.0204,45.7143,2.44898,0,9.96381,10.1991,62.1001,0.0838146,0,0,0,0.816327,98.7755,0.408163,45.1232,0,2.04082,69.7959,28.1633,0,0,54.9231,245
21,92:01:02,06/11/2024 14:54,A,Col-0,col0,BPC4,201.369,5.32955,386.648,45.6228,76.3568,76.3689,27.1065,1561.61,0.334107,0,0,2.56,23.84,73.6,0,103.614,0,0.16,0.96,27.52,70.4,0.96,9.26902,100,0,0,0,0,0,0.574161,0,0,0,5.6,56.32,38.08,0.164789,0,1.76,65.76,32.32,0.16,0,7.75499,7.79906,176.4,0.0730664,0,0,0,1.76,98.08,0.16,41.217,0,4.16,78.88,16.96,0,0,61.1633,625
23,92:01:02,08/11/2024 11:28,A,Col-0,col0,BPC4,359.552,8.03329,758.883,40.322,75.812,106.471,36.4867,3713.73,0.352812,0,0,0.288739,18.0943,81.6169,0,106.272,0,0,0.192493,15.3994,83.1569,1.2512,8.54412,100,0,0,0,0,0,0.618925,0,0,0,1.2512,27.2377,71.5111,0.149607,0,3.27238,69.2974,27.1415,0.288739,0,10.3288,10.5266,305.996,0.0587274,0,0,0,3.27238,96.5351,0.192493,42.2115,0,1.53994,79.692,18.768,0,0,58.326,1039
